Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX08759,58:29.8,9431,S6,C8,SF,6.898000174,56.24366006,"(37.1827, -83.5797)",2772,70,Pending,Paid,1,9,1,0x8b63,Triggered,1
TX08760,58:29.8,9339,S7,C10,LA,19.4051304,59.3393037,"(35.4947, -80.3314)",2089,147,Shipped,Overdue,2,2,0,0xf1e8,Triggered,0
TX08761,58:29.8,9346,S4,C9,SF,5.972717359,68.76412016,"(36.7133, -108.5772)",1287,106,Delivered,Overdue,7,13,1,0x0510,Active,0
TX08762,58:29.8,9645,S10,C1,LA,12.51459161,45.46692553,"(37.2751, -95.0832)",2074,108,Pending,Paid,8,14,1,0x084d,Active,1
TX08763,58:29.8,9346,S6,C1,LA,18.79576897,52.0986217,"(39.8718, -98.5376)",1793,154,Delivered,Overdue,3,9,0,0xeea5,Triggered,0
TX08764,58:29.8,9648,S9,C5,NY,14.11280328,61.5468202,"(40.544, -83.1566)",2592,169,Delivered,Overdue,9,4,0,0x0432,Active,1
TX08765,58:29.8,9244,S6,C9,Chicago,12.42903617,63.58309619,"(34.0139, -84.3788)",1083,158,Pending,Paid,4,12,1,0x76ff,Completed,1
TX08766,58:29.8,9108,S3,C7,LA,16.1449008,61.46520885,"(37.542, -76.4811)",2211,110,Shipped,Paid,8,12,1,0x7f0c,Active,0
TX08767,58:29.8,9824,S1,C7,SF,10.30062937,57.41955582,"(40.5618, -102.7197)",1182,184,Delivered,Paid,6,4,1,0xb3b9,Completed,1
TX08768,58:29.8,9798,S10,C2,LA,7.905716605,68.45900228,"(39.0771, -111.259)",2797,103,Delivered,Overdue,5,3,1,0x3707,Triggered,0
TX08769,58:29.8,9532,S10,C3,Chicago,17.70923689,48.17898895,"(36.3228, -110.9053)",1502,69,Pending,Overdue,9,5,0,0xf306,Completed,0
TX08770,58:29.8,9089,S5,C4,SF,5.848732385,51.30910701,"(40.0093, -119.6303)",1518,65,Shipped,Paid,2,0,1,0x9c3b,Completed,1
TX08771,58:29.8,9295,S10,C2,LA,17.11690984,57.77933938,"(37.2582, -82.3095)",2985,51,Shipped,Paid,9,10,0,0x17b1,Active,0
TX08772,58:29.8,9111,S10,C10,LA,6.550491349,67.82011855,"(39.6726, -101.0211)",1336,187,Delivered,Paid,5,10,1,0xc1cb,Active,0
TX08773,58:29.8,9812,S3,C9,NY,14.38351817,43.29403335,"(39.0643, -100.5691)",2177,148,Shipped,Overdue,7,7,0,0xf37c,Completed,1
TX08774,58:29.8,9588,S8,C5,Chicago,12.15570993,44.62683965,"(40.7521, -94.2329)",1117,59,Delivered,Overdue,7,0,1,0x7527,Triggered,1
TX08775,58:29.8,9176,S10,C7,LA,19.97811755,71.2963334,"(39.0609, -75.512)",1350,71,Shipped,Paid,2,12,0,0x9aed,Triggered,0
TX08776,58:29.8,9342,S1,C9,Chicago,10.81881163,50.43819831,"(40.1609, -107.1318)",1630,193,Delivered,Overdue,8,0,0,0x03e0,Active,1
TX08777,58:29.8,9659,S2,C5,LA,19.35930047,78.53947129,"(40.1838, -78.2181)",2377,121,Pending,Paid,9,6,0,0xa401,Triggered,1
TX08778,58:29.8,9100,S3,C6,SF,11.05670756,78.45619704,"(36.3606, -83.2215)",1209,123,Delivered,Overdue,9,5,1,0x9590,Active,1
TX08779,58:29.8,9757,S3,C4,Chicago,15.22550736,67.43779945,"(35.9026, -100.4685)",2256,104,Pending,Overdue,9,12,0,0xd16c,Triggered,0
TX08780,58:29.8,9628,S8,C8,SF,14.65491903,68.67492884,"(39.5214, -109.0413)",1123,142,Shipped,Paid,7,5,0,0x199c,Triggered,0
TX08781,58:29.8,9603,S5,C1,Chicago,6.296779279,66.04000899,"(35.4984, -99.1855)",2002,162,Shipped,Overdue,4,13,1,0x2df9,Active,0
TX08782,58:29.8,9400,S8,C1,SF,16.15048728,47.09323748,"(40.2656, -93.1862)",1589,163,Pending,Paid,5,7,0,0x9914,Completed,1
TX08783,58:29.8,9027,S6,C5,LA,8.13001416,60.01822614,"(39.6097, -88.9825)",1132,165,Shipped,Overdue,9,2,1,0x30ff,Active,0
TX08784,58:29.8,9936,S2,C10,SF,10.82661419,71.72064845,"(38.356, -105.7975)",1214,109,Pending,Paid,9,4,0,0x708a,Active,0
TX08785,58:29.8,9961,S4,C9,SF,16.73301121,70.98712414,"(37.3737, -102.8721)",2791,173,Pending,Paid,2,11,0,0x325f,Triggered,1
TX08786,58:29.8,9536,S9,C2,LA,19.1647053,75.95082651,"(34.6326, -79.5692)",2024,51,Delivered,Overdue,5,7,1,0x69d1,Completed,1
TX08787,58:29.8,9057,S4,C3,Chicago,13.39705484,76.03192697,"(39.1348, -81.4265)",1339,83,Delivered,Paid,7,12,0,0xa69f,Active,1
TX08788,58:29.8,9497,S5,C8,SF,12.79076752,50.45941747,"(40.2085, -116.9267)",2409,91,Delivered,Overdue,6,3,0,0x4eae,Triggered,0
TX08789,58:29.8,9296,S5,C5,NY,12.57385125,68.86882046,"(35.7305, -77.2169)",2258,70,Pending,Paid,6,13,1,0xa836,Active,0
TX08790,58:29.8,9133,S10,C3,NY,17.24847044,66.0535975,"(37.6954, -83.4627)",1636,83,Delivered,Overdue,1,6,1,0xfb98,Completed,1
TX08791,58:29.8,9330,S8,C6,SF,19.8967412,75.43320698,"(38.6038, -82.9397)",2636,81,Pending,Paid,2,3,1,0x2862,Triggered,1
TX08792,58:29.8,9248,S6,C6,SF,14.50386566,47.33897573,"(39.8769, -107.4121)",2600,113,Delivered,Overdue,7,8,1,0x04f3,Triggered,0
TX08793,58:29.8,9549,S10,C5,SF,10.6793364,69.59170306,"(41.9297, -97.9266)",2801,127,Delivered,Overdue,4,0,1,0x0336,Active,0
TX08794,58:29.8,9901,S7,C5,Chicago,8.279964716,56.93328442,"(38.68, -95.6804)",2270,68,Pending,Paid,8,14,1,0x05f0,Completed,1
TX08795,58:29.8,9940,S6,C6,LA,7.982318059,55.77942068,"(41.0815, -107.405)",1177,79,Delivered,Paid,2,6,0,0x378a,Active,0
TX08796,58:29.8,9074,S5,C2,NY,17.84226502,41.43163928,"(34.4937, -100.7358)",2330,76,Pending,Overdue,8,9,0,0xa4a3,Active,0
TX08797,58:29.8,9653,S5,C6,NY,19.88528087,78.45841661,"(41.3466, -100.2309)",1836,65,Shipped,Paid,9,8,1,0x160a,Completed,0
TX08798,58:29.8,9833,S3,C2,Chicago,15.46985661,67.03074169,"(36.2205, -92.1677)",2320,74,Pending,Overdue,1,4,1,0x871d,Active,0
TX08799,58:29.8,9167,S7,C3,SF,19.33743424,63.62809168,"(39.9004, -99.1759)",2465,167,Pending,Overdue,6,9,1,0x6f70,Triggered,1
TX08800,58:29.8,9770,S10,C2,SF,10.249933,50.04663283,"(37.0402, -103.5973)",2100,138,Delivered,Overdue,4,14,0,0xb207,Active,0
TX08801,58:29.8,9502,S5,C1,LA,14.4139285,66.33781612,"(37.3705, -82.0798)",1579,137,Shipped,Overdue,6,3,1,0x5806,Completed,1
TX08802,58:29.8,9884,S7,C1,LA,12.6752683,77.82411167,"(37.8605, -105.854)",1791,137,Shipped,Overdue,8,8,1,0x2cca,Completed,1
TX08803,58:29.8,9354,S2,C9,NY,12.23027237,46.53151022,"(35.4585, -107.2823)",2647,60,Pending,Overdue,8,6,1,0x31c9,Triggered,0
TX08804,58:29.8,9224,S9,C4,LA,14.48560454,79.35234471,"(37.7018, -95.3484)",1474,136,Delivered,Overdue,8,1,1,0x0ad2,Triggered,1
TX08805,58:29.8,9663,S8,C5,NY,9.655082217,57.09717363,"(38.9719, -116.7879)",1311,125,Shipped,Paid,3,8,0,0x28a5,Active,1
TX08806,58:29.8,9530,S5,C10,Chicago,14.60933508,79.12916476,"(38.9054, -104.1603)",2401,152,Pending,Paid,4,4,0,0x1207,Active,0
TX08807,58:29.8,9145,S2,C7,SF,15.09292298,65.35470229,"(36.0558, -105.1023)",1227,101,Delivered,Overdue,5,2,1,0x7604,Triggered,0
TX08808,58:29.8,9959,S6,C2,SF,17.5417,52.96427145,"(40.2757, -83.852)",1746,134,Pending,Overdue,6,6,0,0xae4c,Triggered,1
TX08809,58:29.8,9240,S8,C10,NY,15.95722128,54.9777589,"(34.8301, -97.7397)",2827,149,Shipped,Paid,2,1,1,0x3e11,Active,0
TX08810,58:29.8,9883,S7,C9,SF,9.796616947,51.62219308,"(38.236, -118.6404)",1769,186,Delivered,Paid,9,8,0,0x35b3,Active,1
TX08811,58:29.8,9892,S8,C4,Chicago,11.76200048,53.39108164,"(39.7365, -103.4943)",1479,91,Shipped,Overdue,1,9,0,0xe19c,Active,1
TX08812,58:29.8,9343,S4,C10,LA,6.805668668,65.86143463,"(37.344, -92.5532)",2591,88,Pending,Paid,8,10,1,0x7744,Triggered,0
TX08813,58:29.8,9748,S3,C10,Chicago,8.859412064,40.66420423,"(37.7515, -86.3423)",1779,79,Shipped,Paid,3,0,0,0x61d1,Triggered,0
TX08814,58:29.8,9034,S7,C1,SF,12.8141759,78.70524635,"(38.7669, -109.8284)",1395,180,Delivered,Overdue,5,9,0,0x002b,Active,0
TX08815,58:29.8,9701,S2,C8,Chicago,6.511411713,70.7411222,"(40.9639, -110.2893)",2364,163,Shipped,Overdue,6,4,1,0x4fb0,Active,0
TX08816,58:29.8,9000,S5,C4,SF,13.55909444,77.6403718,"(39.7083, -84.3506)",1071,169,Shipped,Paid,7,8,0,0xcc2c,Completed,1
TX08817,58:29.8,9995,S7,C7,NY,10.85418728,68.70172243,"(39.5063, -101.0188)",1405,173,Delivered,Paid,5,4,1,0xd064,Active,0
TX08818,58:29.8,9152,S1,C3,LA,5.521494132,59.24134634,"(41.0236, -105.2535)",2481,179,Pending,Paid,5,6,0,0x8a36,Triggered,1
TX08819,58:29.8,9428,S4,C9,LA,11.51671822,47.58909822,"(39.4966, -80.5052)",2747,174,Delivered,Overdue,6,13,0,0x6aaf,Triggered,1
TX08820,58:29.8,9944,S2,C5,SF,9.217102647,60.6528619,"(35.2434, -90.6314)",2085,170,Pending,Overdue,1,1,0,0xeea6,Completed,1
TX08821,58:29.8,9507,S6,C5,SF,6.004660613,68.46782199,"(41.2077, -115.3613)",1504,128,Pending,Paid,5,5,0,0x12dc,Active,0
TX08822,58:29.8,9125,S1,C3,LA,9.400547921,74.16730789,"(35.166, -102.9785)",2471,170,Shipped,Paid,6,0,1,0x635d,Triggered,1
TX08823,58:29.8,9490,S7,C9,Chicago,9.411426856,52.96524365,"(41.9545, -109.9229)",1027,194,Delivered,Paid,5,13,1,0x6c3d,Active,0
TX08824,58:29.8,9481,S3,C3,Chicago,10.32610506,60.41923187,"(36.5978, -82.4206)",2010,180,Pending,Paid,4,13,0,0x1098,Completed,0
TX08825,58:29.8,9344,S1,C2,Chicago,10.49712454,64.79923452,"(35.0459, -75.1707)",2880,120,Pending,Overdue,3,0,0,0xfd53,Active,0
TX08826,58:29.8,9911,S8,C9,LA,11.44657257,63.5437126,"(39.9109, -76.8373)",2520,144,Pending,Overdue,8,14,0,0x983d,Triggered,0
TX08827,58:29.8,9737,S7,C9,NY,6.379371916,42.09491107,"(35.1552, -109.5403)",2691,59,Shipped,Overdue,8,7,1,0xd8f6,Triggered,1
TX08828,58:29.8,9220,S2,C10,SF,5.079166734,59.3357533,"(36.9662, -117.7045)",1515,164,Delivered,Paid,7,0,0,0x092d,Active,1
TX08829,58:29.8,9914,S7,C4,SF,16.04010931,72.36125229,"(34.4855, -79.328)",1428,148,Shipped,Paid,3,4,0,0xfb58,Active,1
TX08830,58:29.8,9918,S3,C4,LA,10.06019674,72.09215356,"(34.342, -86.2518)",1857,104,Pending,Paid,3,2,1,0xfe6a,Active,0
TX08831,58:29.8,9722,S9,C10,NY,14.20417663,60.28568781,"(39.7411, -116.7233)",1396,197,Pending,Overdue,9,4,1,0x3ce0,Completed,1
TX08832,58:29.8,9024,S8,C6,LA,9.605522299,78.0942553,"(35.5011, -99.5332)",2618,178,Delivered,Overdue,3,2,1,0xff08,Completed,0
TX08833,58:29.8,9527,S5,C9,Chicago,19.76281011,73.04921112,"(39.1333, -79.6878)",2121,91,Delivered,Paid,1,12,1,0xa1ed,Completed,1
TX08834,58:29.8,9181,S7,C8,Chicago,9.731370565,69.49307621,"(38.2147, -77.8635)",1492,62,Delivered,Overdue,7,5,0,0xf7de,Triggered,0
TX08835,58:29.8,9498,S3,C10,SF,14.07566604,60.62403116,"(35.522, -91.9749)",1463,57,Pending,Overdue,1,0,1,0x51c3,Active,0
TX08836,58:29.8,9840,S1,C3,SF,8.299568729,63.62705379,"(40.7571, -109.5004)",1748,73,Pending,Overdue,9,11,0,0x05a1,Completed,1
TX08837,58:29.8,9640,S1,C6,SF,12.76703568,48.92940731,"(40.3084, -101.987)",1259,71,Pending,Overdue,7,7,0,0x1cc5,Active,1
TX08838,58:29.8,9041,S2,C7,SF,13.6899621,61.29627743,"(41.997, -115.8802)",2980,82,Delivered,Paid,3,12,0,0x24b8,Completed,1
TX08839,58:29.8,9914,S8,C6,Chicago,7.742360595,61.0408725,"(38.4262, -84.7634)",2107,109,Shipped,Paid,5,0,0,0x390c,Completed,1
TX08840,58:29.8,9480,S1,C3,Chicago,6.8548311,48.11049854,"(39.4096, -97.2487)",1872,75,Shipped,Overdue,7,6,0,0xaa0f,Triggered,0
TX08841,58:29.8,9929,S5,C9,NY,19.60401935,78.04593212,"(38.1049, -101.7557)",1921,180,Pending,Overdue,1,2,0,0x23b2,Completed,1
TX08842,58:29.8,9847,S9,C4,SF,18.39901423,49.79008596,"(36.7384, -93.285)",1107,109,Pending,Paid,7,7,1,0x273f,Completed,0
TX08843,58:29.8,9747,S9,C2,LA,14.90100698,44.16889884,"(39.9869, -107.4328)",2381,151,Shipped,Overdue,6,6,1,0x133d,Triggered,0
TX08844,58:29.8,9871,S2,C9,NY,17.91581407,58.68036831,"(41.573, -103.5832)",2373,187,Shipped,Overdue,4,12,1,0x2b0a,Triggered,0
TX08845,58:29.8,9438,S7,C3,NY,6.433405595,67.44294152,"(37.4718, -101.4987)",1645,183,Pending,Paid,1,10,1,0xcc0c,Active,0
TX08846,58:29.8,9401,S1,C6,Chicago,15.94064372,47.8060747,"(34.8907, -114.784)",1741,66,Delivered,Paid,7,4,1,0x03c5,Triggered,0
TX08847,58:29.8,9545,S3,C5,SF,9.28406518,47.31566319,"(40.3622, -102.8405)",1844,184,Pending,Paid,4,0,0,0xf476,Active,0
TX08848,58:29.8,9344,S6,C2,NY,13.09239787,50.45881302,"(35.7279, -88.1535)",2653,191,Delivered,Overdue,6,8,0,0x19cd,Triggered,0
TX08849,58:29.8,9892,S9,C1,SF,16.47220878,52.10869552,"(41.6779, -77.8439)",1439,147,Shipped,Paid,2,2,0,0xbdfb,Triggered,0
TX08850,58:29.8,9044,S10,C9,Chicago,5.502189952,49.84800211,"(39.7873, -111.377)",1995,169,Shipped,Overdue,2,6,0,0xf130,Active,0
TX08851,58:29.8,9645,S2,C3,NY,15.42257272,58.82794622,"(35.2327, -80.8047)",1592,131,Shipped,Paid,7,10,1,0x029f,Triggered,1
TX08852,58:29.8,9020,S7,C7,NY,11.52300186,40.7305242,"(41.7025, -91.9957)",2690,67,Shipped,Overdue,1,4,1,0x82bb,Completed,1
TX08853,58:29.8,9633,S4,C9,LA,11.59509308,43.50066776,"(41.21, -83.33)",1290,143,Pending,Overdue,7,1,1,0xba13,Completed,1
TX08854,58:29.8,9069,S2,C9,Chicago,18.6091715,69.1745789,"(35.2321, -109.9664)",1743,164,Shipped,Overdue,2,6,0,0xd9e8,Triggered,1
TX08855,58:29.8,9863,S3,C10,LA,17.89604579,56.49359743,"(34.5421, -98.6674)",1480,54,Delivered,Paid,9,12,1,0xaf1c,Triggered,0
TX08856,58:29.8,9872,S6,C6,Chicago,5.863006171,54.41268768,"(36.5916, -100.8279)",2012,123,Delivered,Paid,7,9,1,0x2de5,Triggered,1
TX08857,58:29.8,9047,S10,C8,LA,14.27473146,40.41779127,"(34.0693, -87.544)",2233,94,Pending,Paid,9,13,1,0xae98,Active,1
TX08858,58:29.8,9490,S9,C9,Chicago,11.53769247,51.92871507,"(35.6046, -103.428)",1697,133,Shipped,Overdue,9,6,0,0x6075,Active,1
TX08859,58:29.8,9550,S8,C3,Chicago,6.767216965,72.84745502,"(37.219, -117.019)",2875,113,Shipped,Overdue,8,11,0,0xb2f1,Completed,1
TX08860,58:29.8,9286,S10,C6,NY,17.76577079,53.61469059,"(36.9241, -79.5069)",2726,155,Delivered,Overdue,2,8,1,0x098b,Triggered,1
TX08861,58:29.8,9009,S9,C5,LA,6.072666096,78.54773814,"(41.1456, -118.8935)",2138,172,Shipped,Paid,6,2,1,0xf69b,Triggered,1
TX08862,58:29.8,9541,S4,C7,LA,5.481460929,55.59835774,"(34.2383, -93.2715)",2440,50,Delivered,Paid,4,2,0,0xa696,Active,0
TX08863,58:29.8,9755,S4,C7,LA,7.962733099,58.56515605,"(35.6386, -79.567)",1862,151,Delivered,Paid,6,5,0,0x4cab,Completed,1
TX08864,58:29.8,9273,S9,C9,NY,9.550688849,72.0763788,"(37.8628, -105.3393)",2124,122,Pending,Paid,4,6,0,0xe75d,Active,1
TX08865,58:29.8,9955,S8,C1,SF,5.913211661,79.32097213,"(41.6262, -105.6932)",2400,95,Pending,Overdue,2,2,0,0x535a,Active,0
TX08866,58:29.8,9599,S2,C6,Chicago,14.61967189,54.86387201,"(36.5666, -114.0106)",2874,168,Pending,Overdue,7,11,1,0x9bb4,Completed,0
TX08867,58:29.8,9755,S8,C5,LA,11.55725036,44.79744443,"(35.778, -85.7779)",2376,98,Shipped,Overdue,9,6,1,0x46d7,Triggered,0
TX08868,58:29.8,9380,S1,C4,Chicago,11.18283292,60.92229191,"(40.078, -102.6031)",1592,119,Shipped,Paid,5,13,1,0x451c,Completed,1
TX08869,58:29.8,9328,S9,C10,NY,7.180111009,63.67043446,"(36.795, -101.1722)",1032,194,Shipped,Overdue,4,3,0,0xe64f,Active,0
TX08870,58:29.8,9478,S9,C1,Chicago,11.56683625,78.37825879,"(36.4067, -92.6493)",2635,72,Shipped,Overdue,7,9,0,0x46c3,Completed,1
TX08871,58:29.8,9014,S8,C4,NY,10.85248917,56.55690062,"(40.6927, -119.5782)",2348,115,Pending,Overdue,5,2,0,0x8ef2,Active,1
TX08872,58:29.8,9515,S5,C10,SF,10.7546408,43.63241592,"(41.4881, -114.6921)",2575,131,Delivered,Paid,8,9,1,0xaf56,Active,0
TX08873,58:29.8,9190,S5,C7,LA,8.278505178,66.03738928,"(41.1976, -109.4899)",2273,141,Delivered,Overdue,2,5,1,0x7563,Triggered,0
TX08874,58:29.8,9167,S3,C4,NY,6.416560022,40.84448502,"(41.3363, -84.5701)",1558,63,Pending,Paid,4,3,0,0x9eee,Active,1
TX08875,58:29.8,9520,S5,C1,Chicago,8.91061897,57.01673109,"(36.1534, -118.7276)",2918,178,Delivered,Overdue,4,14,0,0xcc13,Triggered,1
TX08876,58:29.8,9620,S4,C10,NY,15.00905247,56.38586529,"(39.7267, -83.0207)",1684,156,Pending,Overdue,7,3,1,0x11c0,Completed,0
TX08877,58:29.8,9136,S1,C1,NY,6.093851552,50.19276345,"(39.4381, -102.825)",1282,91,Shipped,Paid,1,8,0,0x34d6,Completed,1
TX08878,58:29.8,9153,S9,C1,SF,10.73486662,78.57236225,"(35.0191, -104.3828)",1134,160,Pending,Overdue,3,2,1,0x92fb,Triggered,0
TX08879,58:29.8,9387,S10,C10,LA,12.71564346,56.13633658,"(36.1487, -87.461)",1441,123,Pending,Overdue,8,0,1,0xc797,Active,0
TX08880,58:29.8,9208,S4,C5,NY,19.44727719,75.78828459,"(35.2749, -83.1206)",1525,82,Shipped,Paid,4,11,0,0x4f77,Triggered,0
TX08881,58:29.8,9271,S3,C7,NY,17.65737503,60.60442191,"(38.8955, -98.2844)",1899,108,Shipped,Paid,9,9,0,0x7b08,Active,0
TX08882,58:29.8,9142,S6,C9,Chicago,18.74919999,72.82144669,"(36.8819, -97.1628)",2649,57,Shipped,Overdue,1,4,1,0x0c0b,Triggered,0
TX08883,58:29.8,9610,S1,C8,NY,17.30002312,58.05580891,"(38.3212, -109.3357)",2745,69,Delivered,Overdue,5,11,1,0x8520,Triggered,1
TX08884,58:29.8,9888,S5,C2,NY,13.83671868,79.66148746,"(41.91, -79.0704)",2697,168,Pending,Overdue,1,0,0,0xbb02,Completed,0
TX08885,58:29.8,9819,S7,C9,LA,17.91180207,65.60116258,"(37.1264, -108.569)",2392,98,Delivered,Overdue,2,7,1,0xced0,Completed,0
TX08886,58:29.8,9068,S2,C4,LA,13.47871176,46.23788016,"(36.4564, -75.8924)",2871,107,Delivered,Overdue,2,13,0,0xd541,Active,0
TX08887,58:29.8,9246,S10,C10,Chicago,10.3662199,40.25723288,"(37.2565, -78.9631)",2370,124,Pending,Paid,6,10,0,0xf65f,Active,1
TX08888,58:29.8,9260,S9,C5,NY,10.58513001,77.15601467,"(34.4722, -85.0442)",1421,152,Delivered,Paid,6,14,0,0x62ae,Triggered,0
TX08889,58:29.8,9787,S6,C5,NY,13.4819257,67.47203321,"(40.097, -90.7056)",2939,184,Delivered,Paid,9,13,1,0x0202,Completed,0
TX08890,58:29.8,9078,S2,C4,NY,17.14159434,44.25162684,"(34.9689, -75.837)",2023,146,Shipped,Paid,3,7,0,0x5ec4,Triggered,1
TX08891,58:29.8,9657,S8,C6,SF,7.004790323,69.73947811,"(35.7022, -88.063)",1557,108,Shipped,Paid,2,6,1,0x4a56,Completed,1
TX08892,58:29.8,9622,S8,C1,SF,5.588978294,49.08594417,"(40.0118, -85.8036)",1146,112,Shipped,Overdue,3,0,1,0xa8ae,Active,1
TX08893,58:29.8,9769,S1,C2,Chicago,16.84352939,72.36921567,"(40.608, -75.4894)",2664,73,Delivered,Paid,4,8,0,0x0c76,Active,1
TX08894,58:29.8,9604,S1,C4,SF,14.71388104,64.39690686,"(34.7679, -98.7515)",2259,186,Delivered,Paid,6,3,0,0x31b8,Active,0
TX08895,58:29.8,9524,S1,C4,Chicago,17.31965459,44.94639913,"(41.7987, -80.3062)",2686,159,Shipped,Overdue,8,12,1,0x2e38,Triggered,1
TX08896,58:29.8,9771,S4,C8,NY,19.6501479,42.83796517,"(41.925, -93.7904)",1445,97,Pending,Overdue,3,5,1,0xc888,Completed,0
TX08897,58:29.8,9937,S4,C9,SF,8.770910171,58.64472001,"(39.3828, -108.1288)",2647,105,Shipped,Overdue,9,0,1,0x4835,Active,1
TX08898,58:29.8,9620,S8,C4,LA,7.91437963,77.47573832,"(37.6666, -119.0573)",2736,88,Pending,Overdue,5,13,1,0xc8d4,Triggered,1
TX08899,58:29.8,9329,S1,C6,SF,10.11467821,62.58530785,"(39.7578, -78.3355)",2307,147,Pending,Paid,8,10,1,0x08cd,Active,0
TX08900,58:29.8,9188,S10,C4,NY,18.16943448,70.36435462,"(34.8972, -99.553)",2875,183,Delivered,Overdue,5,9,0,0x7e66,Triggered,0
TX08901,58:29.8,9094,S3,C4,LA,5.209458019,58.7789325,"(38.9853, -91.552)",2871,180,Shipped,Overdue,8,1,0,0x8daf,Triggered,1
TX08902,58:29.8,9616,S1,C9,Chicago,5.157983881,55.36322379,"(36.4523, -119.1097)",2356,166,Pending,Overdue,2,1,0,0x2214,Completed,0
TX08903,58:29.8,9007,S9,C4,NY,8.251795804,72.88829997,"(41.1025, -115.87)",2440,87,Delivered,Paid,7,5,1,0xbf5b,Completed,1
TX08904,58:29.8,9066,S10,C6,LA,10.63874444,58.53546198,"(35.4214, -76.6746)",2410,185,Delivered,Overdue,2,0,0,0x4dcd,Active,0
TX08905,58:29.8,9495,S9,C9,SF,9.535191325,45.6617083,"(38.003, -80.6683)",2742,89,Delivered,Paid,7,3,1,0x7b22,Completed,0
TX08906,58:29.8,9190,S7,C3,Chicago,17.37376764,50.98081965,"(41.1756, -75.4751)",1527,186,Shipped,Paid,9,0,1,0x38a6,Triggered,1
TX08907,58:29.8,9365,S8,C7,SF,15.34583578,62.45533646,"(34.3256, -117.615)",1126,128,Delivered,Overdue,5,9,1,0xd8a7,Active,0
TX08908,58:29.8,9767,S1,C7,LA,17.56750523,56.1030855,"(35.5258, -90.4621)",1285,113,Delivered,Paid,3,1,1,0xe8ae,Completed,1
TX08909,58:29.8,9520,S5,C1,LA,10.75640442,54.65571641,"(36.0957, -97.6969)",2944,117,Pending,Paid,9,3,1,0x21c1,Completed,0
TX08910,58:29.8,9989,S2,C2,NY,13.93715427,66.75056919,"(40.2909, -111.6394)",1077,171,Pending,Paid,2,8,0,0x8916,Triggered,1
TX08911,58:29.8,9116,S1,C5,Chicago,12.73183174,65.45281624,"(36.2871, -87.2613)",2408,183,Pending,Overdue,6,0,0,0x8d63,Active,0
TX08912,58:29.8,9266,S3,C8,Chicago,12.12089823,52.56104439,"(34.0615, -85.9179)",2568,78,Pending,Overdue,6,8,0,0xcaa3,Active,0
TX08913,58:29.8,9610,S7,C6,LA,9.321548147,54.3770642,"(39.4102, -114.1686)",2572,68,Shipped,Paid,5,14,0,0xc94a,Triggered,0
TX08914,58:29.8,9484,S1,C7,NY,15.63830946,70.08265776,"(35.9509, -119.3068)",1156,58,Delivered,Overdue,8,7,1,0xbb00,Triggered,1
TX08915,58:29.8,9508,S2,C3,LA,12.86044409,76.85150328,"(38.6513, -102.1308)",1164,164,Pending,Paid,6,12,1,0x690c,Triggered,0
TX08916,58:29.8,9297,S2,C6,LA,6.179041716,52.96858999,"(37.3875, -115.3567)",2212,195,Shipped,Paid,3,10,0,0x7863,Completed,1
TX08917,58:29.8,9908,S4,C9,Chicago,5.007835765,51.67510278,"(36.8185, -78.6451)",2031,190,Pending,Paid,5,11,0,0xde16,Completed,1
TX08918,58:29.8,9163,S3,C3,SF,5.304785733,50.61120079,"(34.5179, -76.1269)",1768,120,Shipped,Overdue,3,14,0,0x5a4b,Completed,0
TX08919,58:29.8,9375,S3,C6,SF,6.139250529,45.66027598,"(40.7841, -110.8655)",1318,130,Delivered,Overdue,2,3,1,0xe4f2,Active,0
TX08920,58:29.8,9652,S10,C7,Chicago,10.56431287,55.08696902,"(39.6434, -115.9074)",2751,81,Delivered,Overdue,1,10,0,0xac05,Triggered,1
TX08921,58:29.8,9267,S5,C5,NY,9.584985308,60.64024466,"(35.2773, -98.0417)",1506,75,Pending,Overdue,9,0,1,0xd28d,Triggered,1
TX08922,58:29.8,9548,S3,C10,Chicago,7.349635679,61.49733022,"(37.2036, -83.3237)",2649,155,Delivered,Overdue,8,3,0,0x1c55,Active,0
TX08923,58:29.8,9073,S7,C8,NY,12.73173953,67.64121348,"(41.514, -77.5733)",1704,199,Delivered,Overdue,2,4,1,0x543b,Triggered,0
TX08924,58:29.8,9507,S5,C8,Chicago,19.5527212,42.10207341,"(35.176, -89.1197)",1685,129,Pending,Paid,8,7,0,0x5235,Triggered,1
TX08925,58:29.8,9072,S4,C6,NY,7.410449581,62.45634951,"(38.5663, -103.3396)",1938,77,Pending,Paid,5,8,0,0x1a24,Completed,0
TX08926,58:29.8,9307,S3,C7,LA,8.758871963,50.19955848,"(41.9586, -99.478)",1631,78,Shipped,Overdue,2,9,0,0xddde,Active,0
TX08927,58:29.8,9198,S4,C3,LA,11.93154534,49.56493986,"(39.3227, -97.3721)",1521,155,Shipped,Overdue,9,11,0,0x3797,Triggered,0
TX08928,58:29.8,9129,S2,C7,NY,14.61261129,71.58903719,"(34.8232, -113.6505)",1721,114,Shipped,Overdue,2,6,1,0x9845,Active,0
