product_id,name,manufacturer,batch_id,manufacture_date,current_location,status
PRD-9937,Component-9937,S5,TX07259,58:29.8,SF,FLAGGED
PRD-9209,Component-9209,S3,TX07260,58:29.8,Chicago,FLAGGED
PRD-9815,Component-9815,S4,TX07261,58:29.8,LA,FLAGGED
PRD-9807,Component-9807,S4,TX07262,58:29.8,Chicago,VERIFIED
PRD-9608,Component-9608,S8,TX07263,58:29.8,Chicago,VERIFIED
PRD-9446,Component-9446,S6,TX07264,58:29.8,LA,FLAGGED
PRD-9459,Component-9459,S7,TX07265,58:29.8,NY,FLAGGED
PRD-9967,Component-9967,S9,TX07266,58:29.8,SF,FLAGGED
PRD-9471,Component-9471,S6,TX07267,58:29.8,LA,VERIFIED
PRD-9719,Component-9719,S3,TX07268,58:29.8,Chicago,FLAGGED
PRD-9369,Component-9369,S3,TX07269,58:29.8,NY,VERIFIED
PRD-9899,Component-9899,S3,TX07270,58:29.8,Chicago,FLAGGED
PRD-9933,Component-9933,S10,TX07271,58:29.8,NY,FLAGGED
PRD-9491,Component-9491,S2,TX07272,58:29.8,SF,FLAGGED
PRD-9922,Component-9922,S1,TX07273,58:29.8,SF,FLAGGED
PRD-9136,Component-9136,S10,TX07274,58:29.8,NY,FLAGGED
PRD-9366,Component-9366,S1,TX07275,58:29.8,SF,FLAGGED
PRD-9911,Component-9911,S4,TX07276,58:29.8,Chicago,FLAGGED
PRD-9183,Component-9183,S3,TX07277,58:29.8,NY,FLAGGED
PRD-9587,Component-9587,S5,TX07278,58:29.8,Chicago,VERIFIED
PRD-9286,Component-9286,S9,TX07279,58:29.8,NY,FLAGGED
PRD-9471,Component-9471,S8,TX07280,58:29.8,Chicago,VERIFIED
PRD-9374,Component-9374,S9,TX07281,58:29.8,SF,VERIFIED
PRD-9653,Component-9653,S5,TX07282,58:29.8,LA,FLAGGED
PRD-9748,Component-9748,S8,TX07283,58:29.8,Chicago,FLAGGED
PRD-9536,Component-9536,S4,TX07284,58:29.8,NY,FLAGGED
PRD-9510,Component-9510,S5,TX07285,58:29.8,SF,FLAGGED
PRD-9801,Component-9801,S3,TX07286,58:29.8,NY,FLAGGED
PRD-9578,Component-9578,S5,TX07287,58:29.8,Chicago,FLAGGED
PRD-9249,Component-9249,S3,TX07288,58:29.8,NY,FLAGGED
PRD-9919,Component-9919,S5,TX07289,58:29.8,NY,FLAGGED
PRD-9509,Component-9509,S5,TX07290,58:29.8,Chicago,FLAGGED
PRD-9629,Component-9629,S6,TX07291,58:29.8,SF,VERIFIED
PRD-9072,Component-9072,S9,TX07292,58:29.8,SF,VERIFIED
PRD-9281,Component-9281,S1,TX07293,58:29.8,Chicago,FLAGGED
PRD-9915,Component-9915,S10,TX07294,58:29.8,SF,FLAGGED
PRD-9959,Component-9959,S6,TX07295,58:29.8,LA,FLAGGED
PRD-9359,Component-9359,S1,TX07296,58:29.8,NY,FLAGGED
PRD-9009,Component-9009,S6,TX07297,58:29.8,Chicago,FLAGGED
PRD-9210,Component-9210,S2,TX07298,58:29.8,LA,VERIFIED
PRD-9834,Component-9834,S8,TX07299,58:29.8,NY,FLAGGED
PRD-9151,Component-9151,S3,TX07300,58:29.8,Chicago,FLAGGED
PRD-9004,Component-9004,S10,TX07301,58:29.8,SF,FLAGGED
PRD-9194,Component-9194,S6,TX07302,58:29.8,Chicago,VERIFIED
PRD-9953,Component-9953,S6,TX07303,58:29.8,Chicago,FLAGGED
PRD-9282,Component-9282,S4,TX07304,58:29.8,NY,FLAGGED
PRD-9463,Component-9463,S5,TX07305,58:29.8,NY,FLAGGED
PRD-9112,Component-9112,S2,TX07306,58:29.8,NY,FLAGGED
PRD-9270,Component-9270,S10,TX07307,58:29.8,LA,FLAGGED
PRD-9162,Component-9162,S10,TX07308,58:29.8,SF,FLAGGED
PRD-9459,Component-9459,S8,TX07309,58:29.8,Chicago,FLAGGED
PRD-9104,Component-9104,S10,TX07310,58:29.8,Chicago,FLAGGED
PRD-9692,Component-9692,S7,TX07311,58:29.8,SF,VERIFIED
PRD-9555,Component-9555,S10,TX07312,58:29.8,Chicago,FLAGGED
PRD-9281,Component-9281,S6,TX07313,58:29.8,NY,FLAGGED
PRD-9686,Component-9686,S7,TX07314,58:29.8,Chicago,FLAGGED
PRD-9161,Component-9161,S1,TX07315,58:29.8,SF,VERIFIED
PRD-9982,Component-9982,S5,TX07316,58:29.8,LA,VERIFIED
PRD-9350,Component-9350,S7,TX07317,58:29.8,LA,FLAGGED
PRD-9433,Component-9433,S1,TX07318,58:29.8,SF,VERIFIED
PRD-9851,Component-9851,S2,TX07319,58:29.8,Chicago,FLAGGED
PRD-9139,Component-9139,S9,TX07320,58:29.8,Chicago,VERIFIED
PRD-9470,Component-9470,S3,TX07321,58:29.8,LA,VERIFIED
PRD-9131,Component-9131,S6,TX07322,58:29.8,Chicago,FLAGGED
PRD-9086,Component-9086,S7,TX07323,58:29.8,LA,FLAGGED
PRD-9687,Component-9687,S9,TX07324,58:29.8,SF,VERIFIED
PRD-9182,Component-9182,S5,TX07325,58:29.8,SF,VERIFIED
PRD-9367,Component-9367,S4,TX07326,58:29.8,Chicago,VERIFIED
PRD-9128,Component-9128,S2,TX07327,58:29.8,NY,FLAGGED
PRD-9245,Component-9245,S3,TX07328,58:29.8,NY,VERIFIED
PRD-9600,Component-9600,S5,TX07329,58:29.8,LA,FLAGGED
PRD-9577,Component-9577,S2,TX07330,58:29.8,SF,FLAGGED
PRD-9669,Component-9669,S4,TX07331,58:29.8,LA,VERIFIED
PRD-9898,Component-9898,S1,TX07332,58:29.8,SF,FLAGGED
PRD-9377,Component-9377,S4,TX07333,58:29.8,LA,FLAGGED
PRD-9148,Component-9148,S7,TX07334,58:29.8,LA,FLAGGED
PRD-9984,Component-9984,S3,TX07335,58:29.8,LA,FLAGGED
PRD-9851,Component-9851,S10,TX07336,58:29.8,Chicago,FLAGGED
PRD-9432,Component-9432,S8,TX07337,58:29.8,NY,FLAGGED
PRD-9627,Component-9627,S6,TX07338,58:29.8,SF,FLAGGED
PRD-9725,Component-9725,S6,TX07339,58:29.8,LA,FLAGGED
PRD-9468,Component-9468,S1,TX07340,58:29.8,NY,FLAGGED
PRD-9445,Component-9445,S5,TX07341,58:29.8,LA,FLAGGED
PRD-9480,Component-9480,S3,TX07342,58:29.8,LA,FLAGGED
PRD-9883,Component-9883,S10,TX07343,58:29.8,SF,VERIFIED
PRD-9293,Component-9293,S1,TX07344,58:29.8,Chicago,FLAGGED
PRD-9764,Component-9764,S8,TX07345,58:29.8,LA,FLAGGED
PRD-9142,Component-9142,S7,TX07346,58:29.8,SF,FLAGGED
PRD-9249,Component-9249,S7,TX07347,58:29.8,Chicago,FLAGGED
PRD-9877,Component-9877,S10,TX07348,58:29.8,Chicago,VERIFIED
PRD-9947,Component-9947,S10,TX07349,58:29.8,NY,FLAGGED
PRD-9974,Component-9974,S10,TX07350,58:29.8,NY,FLAGGED
PRD-9301,Component-9301,S4,TX07351,58:29.8,LA,VERIFIED
PRD-9024,Component-9024,S6,TX07352,58:29.8,NY,VERIFIED
PRD-9788,Component-9788,S9,TX07353,58:29.8,SF,FLAGGED
PRD-9983,Component-9983,S3,TX07354,58:29.8,SF,FLAGGED
PRD-9888,Component-9888,S9,TX07355,58:29.8,NY,FLAGGED
PRD-9889,Component-9889,S4,TX07356,58:29.8,SF,FLAGGED
PRD-9900,Component-9900,S5,TX07357,58:29.8,SF,FLAGGED
PRD-9069,Component-9069,S7,TX07358,58:29.8,LA,FLAGGED
PRD-9624,Component-9624,S6,TX07359,58:29.8,LA,FLAGGED
PRD-9874,Component-9874,S10,TX07360,58:29.8,SF,FLAGGED
PRD-9111,Component-9111,S8,TX07361,58:29.8,NY,FLAGGED
PRD-9363,Component-9363,S8,TX07362,58:29.8,SF,FLAGGED
PRD-9302,Component-9302,S8,TX07363,58:29.8,Chicago,FLAGGED
PRD-9470,Component-9470,S3,TX07364,58:29.8,Chicago,FLAGGED
PRD-9963,Component-9963,S10,TX07365,58:29.8,Chicago,VERIFIED
PRD-9090,Component-9090,S6,TX07366,58:29.8,LA,FLAGGED
PRD-9529,Component-9529,S7,TX07367,58:29.8,NY,FLAGGED
PRD-9660,Component-9660,S9,TX07368,58:29.8,SF,FLAGGED
PRD-9987,Component-9987,S10,TX07369,58:29.8,NY,FLAGGED
PRD-9738,Component-9738,S10,TX07370,58:29.8,NY,FLAGGED
PRD-9725,Component-9725,S4,TX07371,58:29.8,NY,FLAGGED
PRD-9871,Component-9871,S5,TX07372,58:29.8,Chicago,VERIFIED
PRD-9662,Component-9662,S8,TX07373,58:29.8,SF,FLAGGED
PRD-9191,Component-9191,S1,TX07374,58:29.8,LA,FLAGGED
PRD-9962,Component-9962,S6,TX07375,58:29.8,NY,VERIFIED
PRD-9551,Component-9551,S4,TX07376,58:29.8,NY,FLAGGED
PRD-9241,Component-9241,S5,TX07377,58:29.8,Chicago,VERIFIED
PRD-9137,Component-9137,S5,TX07378,58:29.8,Chicago,FLAGGED
PRD-9344,Component-9344,S2,TX07379,58:29.8,SF,FLAGGED
PRD-9179,Component-9179,S8,TX07380,58:29.8,LA,FLAGGED
PRD-9711,Component-9711,S2,TX07381,58:29.8,LA,VERIFIED
PRD-9502,Component-9502,S4,TX07382,58:29.8,Chicago,FLAGGED
PRD-9202,Component-9202,S5,TX07383,58:29.8,SF,VERIFIED
PRD-9572,Component-9572,S1,TX07384,58:29.8,NY,FLAGGED
PRD-9191,Component-9191,S6,TX07385,58:29.8,SF,VERIFIED
PRD-9004,Component-9004,S2,TX07386,58:29.8,LA,FLAGGED
PRD-9889,Component-9889,S5,TX07387,58:29.8,Chicago,FLAGGED
PRD-9236,Component-9236,S6,TX07388,58:29.8,NY,VERIFIED
PRD-9692,Component-9692,S8,TX07389,58:29.8,NY,FLAGGED
PRD-9310,Component-9310,S9,TX07390,58:29.8,LA,FLAGGED
PRD-9548,Component-9548,S6,TX07391,58:29.8,NY,FLAGGED
PRD-9055,Component-9055,S5,TX07392,58:29.8,SF,FLAGGED
PRD-9442,Component-9442,S4,TX07393,58:29.8,LA,FLAGGED
PRD-9236,Component-9236,S2,TX07394,58:29.8,LA,FLAGGED
PRD-9869,Component-9869,S2,TX07395,58:29.8,NY,FLAGGED
PRD-9860,Component-9860,S7,TX07396,58:29.8,LA,FLAGGED
PRD-9196,Component-9196,S5,TX07397,58:29.8,Chicago,FLAGGED
PRD-9584,Component-9584,S7,TX07398,58:29.8,SF,FLAGGED
PRD-9570,Component-9570,S1,TX07399,58:29.8,LA,FLAGGED
PRD-9751,Component-9751,S1,TX07400,58:29.8,Chicago,FLAGGED
PRD-9513,Component-9513,S5,TX07401,58:29.8,NY,FLAGGED
PRD-9448,Component-9448,S2,TX07402,58:29.8,LA,VERIFIED
PRD-9359,Component-9359,S8,TX07403,58:29.8,Chicago,FLAGGED
PRD-9699,Component-9699,S3,TX07404,58:29.8,NY,FLAGGED
PRD-9818,Component-9818,S1,TX07405,58:29.8,Chicago,FLAGGED
PRD-9029,Component-9029,S2,TX07406,58:29.8,NY,FLAGGED
PRD-9778,Component-9778,S10,TX07407,58:29.8,SF,FLAGGED
PRD-9987,Component-9987,S10,TX07408,58:29.8,LA,FLAGGED
PRD-9107,Component-9107,S7,TX07409,58:29.8,SF,VERIFIED
PRD-9843,Component-9843,S6,TX07410,58:29.8,SF,VERIFIED
PRD-9934,Component-9934,S8,TX07411,58:29.8,LA,FLAGGED
PRD-9601,Component-9601,S7,TX07412,58:29.8,SF,FLAGGED
PRD-9716,Component-9716,S10,TX07413,58:29.8,SF,FLAGGED
PRD-9890,Component-9890,S8,TX07414,58:29.8,Chicago,FLAGGED
PRD-9967,Component-9967,S3,TX07415,58:29.8,NY,FLAGGED
PRD-9958,Component-9958,S6,TX07416,58:29.8,SF,FLAGGED
PRD-9959,Component-9959,S7,TX07417,58:29.8,LA,FLAGGED
PRD-9444,Component-9444,S10,TX07418,58:29.8,Chicago,FLAGGED
PRD-9892,Component-9892,S1,TX07419,58:29.8,NY,FLAGGED
PRD-9437,Component-9437,S1,TX07420,58:29.8,SF,FLAGGED
PRD-9731,Component-9731,S7,TX07421,58:29.8,SF,FLAGGED
PRD-9889,Component-9889,S3,TX07422,58:29.8,LA,FLAGGED
PRD-9605,Component-9605,S3,TX07423,58:29.8,SF,FLAGGED
PRD-9456,Component-9456,S5,TX07424,58:29.8,LA,FLAGGED
PRD-9614,Component-9614,S6,TX07425,58:29.8,SF,VERIFIED
PRD-9734,Component-9734,S2,TX07426,58:29.8,SF,VERIFIED
PRD-9697,Component-9697,S3,TX07427,58:29.8,LA,VERIFIED
PRD-9980,Component-9980,S6,TX07428,58:29.8,NY,FLAGGED
PRD-9695,Component-9695,S3,TX07429,58:29.8,Chicago,VERIFIED
PRD-9494,Component-9494,S5,TX07430,58:29.8,LA,VERIFIED
PRD-9673,Component-9673,S9,TX07431,58:29.8,NY,VERIFIED
PRD-9246,Component-9246,S3,TX07432,58:29.8,NY,VERIFIED
PRD-9542,Component-9542,S6,TX07433,58:29.8,LA,FLAGGED
PRD-9563,Component-9563,S5,TX07434,58:29.8,Chicago,FLAGGED
PRD-9856,Component-9856,S5,TX07435,58:29.8,LA,VERIFIED
PRD-9587,Component-9587,S6,TX07436,58:29.8,SF,FLAGGED
PRD-9896,Component-9896,S6,TX07437,58:29.8,SF,VERIFIED
PRD-9438,Component-9438,S1,TX07438,58:29.8,NY,FLAGGED
PRD-9277,Component-9277,S9,TX07439,58:29.8,SF,FLAGGED
PRD-9551,Component-9551,S5,TX07440,58:29.8,Chicago,FLAGGED
PRD-9612,Component-9612,S1,TX07441,58:29.8,LA,FLAGGED
PRD-9110,Component-9110,S8,TX07442,58:29.8,Chicago,VERIFIED
PRD-9384,Component-9384,S7,TX07443,58:29.8,NY,FLAGGED
PRD-9832,Component-9832,S7,TX07444,58:29.8,SF,FLAGGED
PRD-9760,Component-9760,S5,TX07445,58:29.8,SF,FLAGGED
PRD-9190,Component-9190,S1,TX07446,58:29.8,LA,VERIFIED
PRD-9489,Component-9489,S9,TX07447,58:29.8,Chicago,VERIFIED
PRD-9693,Component-9693,S9,TX07448,58:29.8,Chicago,FLAGGED
PRD-9425,Component-9425,S8,TX07449,58:29.8,LA,FLAGGED
PRD-9404,Component-9404,S5,TX07450,58:29.8,SF,FLAGGED
PRD-9334,Component-9334,S3,TX07451,58:29.8,NY,FLAGGED
PRD-9208,Component-9208,S8,TX07452,58:29.8,NY,FLAGGED
PRD-9021,Component-9021,S1,TX07453,58:29.8,LA,VERIFIED
PRD-9677,Component-9677,S3,TX07454,58:29.8,LA,VERIFIED
PRD-9610,Component-9610,S7,TX07455,58:29.8,LA,VERIFIED
PRD-9207,Component-9207,S4,TX07456,58:29.8,Chicago,FLAGGED
PRD-9007,Component-9007,S7,TX07457,58:29.8,SF,VERIFIED
PRD-9701,Component-9701,S5,TX07458,58:29.8,SF,FLAGGED
PRD-9686,Component-9686,S6,TX07459,58:29.8,LA,VERIFIED
PRD-9784,Component-9784,S7,TX07460,58:29.8,NY,FLAGGED
PRD-9528,Component-9528,S10,TX07461,58:29.8,Chicago,FLAGGED
PRD-9601,Component-9601,S7,TX07462,58:29.8,LA,FLAGGED
PRD-9652,Component-9652,S7,TX07463,58:29.8,Chicago,FLAGGED
PRD-9656,Component-9656,S7,TX07464,58:29.8,LA,FLAGGED
PRD-9165,Component-9165,S7,TX07465,58:29.8,Chicago,VERIFIED
PRD-9848,Component-9848,S3,TX07466,58:29.8,NY,FLAGGED
PRD-9495,Component-9495,S3,TX07467,58:29.8,NY,VERIFIED
PRD-9589,Component-9589,S7,TX07468,58:29.8,NY,FLAGGED
PRD-9428,Component-9428,S2,TX07469,58:29.8,NY,FLAGGED
PRD-9773,Component-9773,S2,TX07470,58:29.8,SF,VERIFIED
PRD-9162,Component-9162,S3,TX07471,58:29.8,SF,VERIFIED
PRD-9365,Component-9365,S4,TX07472,58:29.8,Chicago,FLAGGED
PRD-9525,Component-9525,S6,TX07473,58:29.8,LA,FLAGGED
PRD-9238,Component-9238,S8,TX07474,58:29.8,SF,VERIFIED
PRD-9071,Component-9071,S10,TX07475,58:29.8,LA,FLAGGED
PRD-9444,Component-9444,S10,TX07476,58:29.8,Chicago,VERIFIED
PRD-9654,Component-9654,S7,TX07477,58:29.8,LA,FLAGGED
PRD-9821,Component-9821,S4,TX07478,58:29.8,NY,FLAGGED
PRD-9508,Component-9508,S2,TX07479,58:29.8,NY,FLAGGED
PRD-9794,Component-9794,S2,TX07480,58:29.8,SF,VERIFIED
PRD-9268,Component-9268,S4,TX07481,58:29.8,Chicago,VERIFIED
PRD-9752,Component-9752,S6,TX07482,58:29.8,SF,VERIFIED
PRD-9414,Component-9414,S3,TX07483,58:29.8,SF,VERIFIED
PRD-9244,Component-9244,S6,TX07484,58:29.8,SF,FLAGGED
PRD-9674,Component-9674,S5,TX07485,58:29.8,Chicago,VERIFIED
PRD-9059,Component-9059,S5,TX07486,58:29.8,NY,FLAGGED
PRD-9005,Component-9005,S2,TX07487,58:29.8,NY,FLAGGED
PRD-9708,Component-9708,S8,TX07488,58:29.8,SF,FLAGGED
PRD-9981,Component-9981,S5,TX07489,58:29.8,LA,FLAGGED
PRD-9569,Component-9569,S2,TX07490,58:29.8,NY,FLAGGED
PRD-9816,Component-9816,S7,TX07491,58:29.8,NY,FLAGGED
PRD-9406,Component-9406,S9,TX07492,58:29.8,Chicago,FLAGGED
PRD-9216,Component-9216,S9,TX07493,58:29.8,NY,VERIFIED
PRD-9929,Component-9929,S1,TX07494,58:29.8,NY,FLAGGED
PRD-9025,Component-9025,S7,TX07495,58:29.8,SF,FLAGGED
PRD-9814,Component-9814,S9,TX07496,58:29.8,SF,FLAGGED
PRD-9004,Component-9004,S6,TX07497,58:29.8,Chicago,FLAGGED
PRD-9985,Component-9985,S1,TX07498,58:29.8,Chicago,FLAGGED
PRD-9531,Component-9531,S2,TX07499,58:29.8,LA,VERIFIED
PRD-9389,Component-9389,S4,TX07500,58:29.8,NY,FLAGGED
PRD-9709,Component-9709,S4,TX07501,58:29.8,SF,FLAGGED
PRD-9570,Component-9570,S2,TX07502,58:29.8,SF,FLAGGED
PRD-9447,Component-9447,S8,TX07503,58:29.8,NY,FLAGGED
PRD-9753,Component-9753,S2,TX07504,58:29.8,Chicago,FLAGGED
PRD-9145,Component-9145,S3,TX07505,58:29.8,SF,FLAGGED
PRD-9387,Component-9387,S4,TX07506,58:29.8,Chicago,VERIFIED
PRD-9784,Component-9784,S9,TX07507,58:29.8,SF,VERIFIED
PRD-9248,Component-9248,S10,TX07508,58:29.8,SF,FLAGGED
PRD-9525,Component-9525,S1,TX07509,58:29.8,LA,FLAGGED
PRD-9461,Component-9461,S8,TX07510,58:29.8,SF,FLAGGED
PRD-9012,Component-9012,S5,TX07511,58:29.8,NY,FLAGGED
PRD-9902,Component-9902,S7,TX07512,58:29.8,NY,FLAGGED
PRD-9383,Component-9383,S8,TX07513,58:29.8,NY,FLAGGED
PRD-9555,Component-9555,S5,TX07514,58:29.8,Chicago,VERIFIED
PRD-9886,Component-9886,S8,TX07515,58:29.8,SF,FLAGGED
PRD-9398,Component-9398,S10,TX07516,58:29.8,Chicago,VERIFIED
PRD-9018,Component-9018,S8,TX07517,58:29.8,LA,FLAGGED
PRD-9574,Component-9574,S9,TX07518,58:29.8,SF,VERIFIED
PRD-9490,Component-9490,S2,TX07519,58:29.8,NY,FLAGGED
PRD-9750,Component-9750,S3,TX07520,58:29.8,LA,FLAGGED
PRD-9418,Component-9418,S1,TX07521,58:29.8,LA,VERIFIED
PRD-9336,Component-9336,S4,TX07522,58:29.8,SF,FLAGGED
PRD-9418,Component-9418,S5,TX07523,58:29.8,NY,FLAGGED
PRD-9914,Component-9914,S1,TX07524,58:29.8,Chicago,VERIFIED
PRD-9915,Component-9915,S8,TX07525,58:29.8,SF,FLAGGED
PRD-9611,Component-9611,S2,TX07526,58:29.8,NY,FLAGGED
PRD-9674,Component-9674,S1,TX07527,58:29.8,LA,FLAGGED
PRD-9927,Component-9927,S2,TX07528,58:29.8,SF,VERIFIED
PRD-9121,Component-9121,S5,TX07529,58:29.8,LA,VERIFIED
PRD-9431,Component-9431,S9,TX07530,58:29.8,NY,FLAGGED
PRD-9043,Component-9043,S9,TX07531,58:29.8,Chicago,VERIFIED
PRD-9871,Component-9871,S2,TX07532,58:29.8,Chicago,FLAGGED
PRD-9919,Component-9919,S2,TX07533,58:29.8,LA,FLAGGED
PRD-9316,Component-9316,S3,TX07534,58:29.8,LA,FLAGGED
PRD-9380,Component-9380,S7,TX07535,58:29.8,LA,FLAGGED
PRD-9144,Component-9144,S3,TX07536,58:29.8,SF,VERIFIED
PRD-9326,Component-9326,S1,TX07537,58:29.8,NY,FLAGGED
PRD-9362,Component-9362,S6,TX07538,58:29.8,LA,VERIFIED
PRD-9049,Component-9049,S3,TX07539,58:29.8,LA,FLAGGED
PRD-9064,Component-9064,S1,TX07540,58:29.8,LA,FLAGGED
PRD-9354,Component-9354,S4,TX07541,58:29.8,Chicago,FLAGGED
PRD-9799,Component-9799,S1,TX07542,58:29.8,LA,FLAGGED
PRD-9163,Component-9163,S1,TX07543,58:29.8,NY,FLAGGED
PRD-9140,Component-9140,S2,TX07544,58:29.8,Chicago,VERIFIED
PRD-9965,Component-9965,S10,TX07545,58:29.8,NY,FLAGGED
PRD-9825,Component-9825,S8,TX07546,58:29.8,Chicago,FLAGGED
PRD-9127,Component-9127,S2,TX07547,58:29.8,Chicago,VERIFIED
PRD-9397,Component-9397,S2,TX07548,58:29.8,SF,FLAGGED
PRD-9932,Component-9932,S10,TX07549,58:29.8,Chicago,FLAGGED
PRD-9879,Component-9879,S10,TX07550,58:29.8,Chicago,FLAGGED
PRD-9462,Component-9462,S8,TX07551,58:29.8,NY,FLAGGED
PRD-9750,Component-9750,S6,TX07552,58:29.8,NY,FLAGGED
PRD-9835,Component-9835,S4,TX07553,58:29.8,LA,FLAGGED
PRD-9807,Component-9807,S3,TX07554,58:29.8,SF,FLAGGED
PRD-9186,Component-9186,S1,TX07555,58:29.8,Chicago,VERIFIED
PRD-9719,Component-9719,S3,TX07556,58:29.8,SF,FLAGGED
PRD-9731,Component-9731,S9,TX07557,58:29.8,LA,FLAGGED
PRD-9911,Component-9911,S5,TX07558,58:29.8,SF,FLAGGED
PRD-9189,Component-9189,S6,TX07559,58:29.8,Chicago,FLAGGED
PRD-9387,Component-9387,S5,TX07560,58:29.8,NY,VERIFIED
PRD-9428,Component-9428,S1,TX07561,58:29.8,SF,FLAGGED
PRD-9857,Component-9857,S10,TX07562,58:29.8,Chicago,VERIFIED
PRD-9283,Component-9283,S1,TX07563,58:29.8,LA,FLAGGED
PRD-9863,Component-9863,S4,TX07564,58:29.8,Chicago,FLAGGED
PRD-9236,Component-9236,S3,TX07565,58:29.8,SF,FLAGGED
PRD-9193,Component-9193,S8,TX07566,58:29.8,Chicago,VERIFIED
PRD-9286,Component-9286,S7,TX07567,58:29.8,Chicago,VERIFIED
PRD-9770,Component-9770,S7,TX07568,58:29.8,SF,FLAGGED
PRD-9757,Component-9757,S8,TX07569,58:29.8,SF,VERIFIED
PRD-9135,Component-9135,S10,TX07570,58:29.8,LA,FLAGGED
PRD-9791,Component-9791,S7,TX07571,58:29.8,Chicago,FLAGGED
PRD-9782,Component-9782,S10,TX07572,58:29.8,NY,VERIFIED
PRD-9170,Component-9170,S2,TX07573,58:29.8,SF,FLAGGED
PRD-9158,Component-9158,S4,TX07574,58:29.8,Chicago,VERIFIED
PRD-9200,Component-9200,S6,TX07575,58:29.8,NY,FLAGGED
PRD-9486,Component-9486,S3,TX07576,58:29.8,NY,FLAGGED
PRD-9556,Component-9556,S3,TX07577,58:29.8,Chicago,VERIFIED
PRD-9961,Component-9961,S6,TX07578,58:29.8,Chicago,FLAGGED
PRD-9775,Component-9775,S1,TX07579,58:29.8,Chicago,FLAGGED
PRD-9582,Component-9582,S1,TX07580,58:29.8,NY,FLAGGED
PRD-9503,Component-9503,S5,TX07581,58:29.8,Chicago,VERIFIED
PRD-9875,Component-9875,S1,TX07582,58:29.8,SF,VERIFIED
PRD-9370,Component-9370,S10,TX07583,58:29.8,NY,FLAGGED
PRD-9102,Component-9102,S8,TX07584,58:29.8,SF,VERIFIED
PRD-9124,Component-9124,S2,TX07585,58:29.8,SF,FLAGGED
PRD-9312,Component-9312,S6,TX07586,58:29.8,Chicago,FLAGGED
PRD-9975,Component-9975,S10,TX07587,58:29.8,SF,FLAGGED
PRD-9994,Component-9994,S10,TX07588,58:29.8,Chicago,FLAGGED
PRD-9797,Component-9797,S5,TX07589,58:29.8,NY,VERIFIED
PRD-9457,Component-9457,S10,TX07590,58:29.8,SF,FLAGGED
PRD-9229,Component-9229,S4,TX07591,58:29.8,Chicago,FLAGGED
PRD-9657,Component-9657,S1,TX07592,58:29.8,LA,FLAGGED
PRD-9881,Component-9881,S3,TX07593,58:29.8,Chicago,VERIFIED
PRD-9196,Component-9196,S4,TX07594,58:29.8,LA,FLAGGED
PRD-9884,Component-9884,S2,TX07595,58:29.8,Chicago,FLAGGED
PRD-9732,Component-9732,S2,TX07596,58:29.8,LA,FLAGGED
PRD-9422,Component-9422,S2,TX07597,58:29.8,SF,FLAGGED
PRD-9571,Component-9571,S1,TX07598,58:29.8,LA,VERIFIED
PRD-9609,Component-9609,S10,TX07599,58:29.8,SF,FLAGGED
PRD-9170,Component-9170,S2,TX07600,58:29.8,SF,FLAGGED
PRD-9381,Component-9381,S6,TX07601,58:29.8,Chicago,VERIFIED
PRD-9172,Component-9172,S3,TX07602,58:29.8,SF,FLAGGED
PRD-9662,Component-9662,S10,TX07603,58:29.8,NY,FLAGGED
PRD-9452,Component-9452,S5,TX07604,58:29.8,LA,VERIFIED
PRD-9349,Component-9349,S1,TX07605,58:29.8,Chicago,FLAGGED
PRD-9901,Component-9901,S8,TX07606,58:29.8,SF,VERIFIED
PRD-9951,Component-9951,S4,TX07607,58:29.8,LA,FLAGGED
PRD-9633,Component-9633,S9,TX07608,58:29.8,LA,FLAGGED
PRD-9493,Component-9493,S4,TX07609,58:29.8,NY,FLAGGED
PRD-9619,Component-9619,S2,TX07610,58:29.8,LA,VERIFIED
PRD-9003,Component-9003,S3,TX07611,58:29.8,Chicago,FLAGGED
PRD-9092,Component-9092,S5,TX07612,58:29.8,Chicago,FLAGGED
PRD-9918,Component-9918,S10,TX07613,58:29.8,SF,FLAGGED
PRD-9005,Component-9005,S6,TX07614,58:29.8,SF,FLAGGED
PRD-9287,Component-9287,S7,TX07615,58:29.8,Chicago,FLAGGED
PRD-9617,Component-9617,S4,TX07616,58:29.8,LA,FLAGGED
PRD-9145,Component-9145,S7,TX07617,58:29.8,LA,FLAGGED
PRD-9782,Component-9782,S10,TX07618,58:29.8,NY,FLAGGED
PRD-9423,Component-9423,S3,TX07619,58:29.8,SF,FLAGGED
PRD-9889,Component-9889,S7,TX07620,58:29.8,LA,FLAGGED
PRD-9607,Component-9607,S4,TX07621,58:29.8,LA,FLAGGED
PRD-9456,Component-9456,S8,TX07622,58:29.8,SF,VERIFIED
PRD-9740,Component-9740,S9,TX07623,58:29.8,Chicago,FLAGGED
PRD-9201,Component-9201,S7,TX07624,58:29.8,LA,FLAGGED
PRD-9211,Component-9211,S8,TX07625,58:29.8,NY,FLAGGED
PRD-9005,Component-9005,S8,TX07626,58:29.8,LA,FLAGGED
PRD-9623,Component-9623,S2,TX07627,58:29.8,LA,FLAGGED
PRD-9375,Component-9375,S9,TX07628,58:29.8,NY,FLAGGED
PRD-9890,Component-9890,S6,TX07629,58:29.8,Chicago,FLAGGED
PRD-9446,Component-9446,S4,TX07630,58:29.8,NY,VERIFIED
